stimulusID,stimulus_JPG,stimulusPath,stimulusPath2,stimulusPath3,stimulusPath4,stimulusPath5,stimulusPath6,xRayOriginal,xRayPath,Blocks.thisRepN,Blocks.thisTrialN,Blocks.thisN,Blocks.thisIndex,Trials.thisRepN,Trials.thisTrialN,Trials.thisN,Trials.thisIndex,text_2.started,text_2.stopped,xrayID,blockNumber,trialNumber,stimLocationDeg,stimXCoord,stimYCoord,stimulusID,xray1.started,xray1.stopped,tumors.started,tumors.stopped,trialCorrect%,startRespTime,endRespTime,RT,morphTrack,morphID,errorRaw,errorCorrected,startStimTime,endStimTime,key_resp.keys,key_resp.rt,participant,session,age,gender,status,date,expName,psychopyVersion,frameRate,blockType
144,Stimuli/Morph144.JPG,Stimuli/Morph144.png,Stimuli/BlurLevel5/BlurEditedMorph144,Stimuli/BlurLevel5/BlurEditedMorph144.png,Stimuli/BlurLevel5/NumberedMorphs/BlurEditedMorph144.png,Stimuli/BlurLevel5/OriginalBlur/BlurEditedMorph144.png,Stimuli/BlurMorphTrio/EditedMorph144.png,None,None,0,0,0,0,0,21,21,143,,,74,1,22,60,1.25,2.165063509,144,186.6032338,187.1030891,186.6032338,187.1030891,93.19727891,1574381786,1574381790,4.149912119,78,2,142,-5,1574381783,1574381786,,,CT,1,20,F,Undergrad,2019_Nov_21_1613,AdjustExp1,3.1.5,60.10029766,Experiment
101,Stimuli/Morph101.JPG,Stimuli/Morph101.png,Stimuli/BlurLevel5/BlurEditedMorph101,Stimuli/BlurLevel5/BlurEditedMorph101.png,Stimuli/BlurLevel5/NumberedMorphs/BlurEditedMorph101.png,Stimuli/BlurLevel5/OriginalBlur/BlurEditedMorph101.png,Stimuli/BlurMorphTrio/EditedMorph101.png,None,None,0,0,0,0,0,22,22,100,,,68,1,23,343,2.39076189,-0.730929262,101,193.1736637,193.6702106,193.1736637,193.6702106,70.06802721,1574381792,1574381795,2.949809074,42,123,-22,-22,1574381790,1574381792,,,CT,1,20,F,Undergrad,2019_Nov_21_1613,AdjustExp1,3.1.5,60.10029766,Experiment
23,Stimuli/Morph23.JPG,Stimuli/Morph23.png,Stimuli/BlurLevel5/BlurEditedMorph23,Stimuli/BlurLevel5/BlurEditedMorph23.png,Stimuli/BlurLevel5/NumberedMorphs/BlurEditedMorph23.png,Stimuli/BlurLevel5/OriginalBlur/BlurEditedMorph23.png,Stimuli/BlurMorphTrio/EditedMorph23.png,010063right.gif,Stimuli/normal_thumbnails/23right.gif,0,0,0,0,0,23,23,22,,,22,1,24,156,-2.283863644,1.016841608,23,198.6703286,199.1690805,198.6703286,199.1690805,48.29931973,1574381798,1574381801,3.349660873,96,132,-109,38,1574381796,1574381798,,,CT,1,20,F,Undergrad,2019_Nov_21_1613,AdjustExp1,3.1.5,60.10029766,Experiment
50,Stimuli/Morph50.JPG,Stimuli/Morph50.png,Stimuli/BlurLevel5/BlurEditedMorph50,Stimuli/BlurLevel5/BlurEditedMorph50.png,Stimuli/BlurLevel5/NumberedMorphs/BlurEditedMorph50.png,Stimuli/BlurLevel5/OriginalBlur/BlurEditedMorph50.png,Stimuli/BlurMorphTrio/EditedMorph50.png,010142right.gif,Stimuli/normal_thumbnails/50right.gif,0,0,0,0,0,24,24,49,,,99,1,25,83,0.304673359,2.481365379,50,204.4029304,204.9029564,204.4029304,204.9029564,89.11564626,1574381804,1574381809,5.216783047,32,58,-8,-8,1574381801,1574381804,,,CT,1,20,F,Undergrad,2019_Nov_21_1613,AdjustExp1,3.1.5,60.10029766,Experiment
35,Stimuli/Morph35.JPG,Stimuli/Morph35.png,Stimuli/BlurLevel5/BlurEditedMorph35,Stimuli/BlurLevel5/BlurEditedMorph35.png,Stimuli/BlurLevel5/NumberedMorphs/BlurEditedMorph35.png,Stimuli/BlurLevel5/OriginalBlur/BlurEditedMorph35.png,Stimuli/BlurMorphTrio/EditedMorph35.png,010094right.gif,Stimuli/normal_thumbnails/35right.gif,0,0,0,0,0,25,25,34,,,82,1,26,294,1.016841608,-2.283863644,35,212.1028094,212.603022,212.1028094,212.603022,91.83673469,1574381811,1574381818,6.633800983,105,29,6,6,1574381809,1574381811,,,CT,1,20,F,Undergrad,2019_Nov_21_1613,AdjustExp1,3.1.5,60.10029766,Experiment
52,Stimuli/Morph52.JPG,Stimuli/Morph52.png,Stimuli/BlurLevel5/BlurEditedMorph52,Stimuli/BlurLevel5/BlurEditedMorph52.png,Stimuli/BlurLevel5/NumberedMorphs/BlurEditedMorph52.png,Stimuli/BlurLevel5/OriginalBlur/BlurEditedMorph52.png,Stimuli/BlurMorphTrio/EditedMorph52.png,010148right.gif,Stimuli/normal_thumbnails/52right.gif,0,0,0,0,0,26,26,51,,,42,1,27,308,1.539153688,-1.970026884,52,221.340971,221.8349982,221.340971,221.8349982,98.63945578,1574381821,1574381824,3.26770997,121,51,1,1,1574381818,1574381821,,,CT,1,20,F,Undergrad,2019_Nov_21_1613,AdjustExp1,3.1.5,60.10029766,Experiment
33,Stimuli/Morph33.JPG,Stimuli/Morph33.png,Stimuli/BlurLevel5/BlurEditedMorph33,Stimuli/BlurLevel5/BlurEditedMorph33.png,Stimuli/BlurLevel5/NumberedMorphs/BlurEditedMorph33.png,Stimuli/BlurLevel5/OriginalBlur/BlurEditedMorph33.png,Stimuli/BlurMorphTrio/EditedMorph33.png,010089right.gif,Stimuli/normal_thumbnails/33right.gif,0,0,0,0,0,27,27,32,,,56,1,28,325,2.047880111,-1.433941091,33,227.3416904,227.835896,227.3416904,227.835896,86.39455782,1574381827,1574381831,4.533747911,89,43,-10,-10,1574381824,1574381827,,,CT,1,20,F,Undergrad,2019_Nov_21_1613,AdjustExp1,3.1.5,60.10029766,Experiment
17,Stimuli/Morph17.JPG,Stimuli/Morph17.png,Stimuli/BlurLevel5/BlurEditedMorph17,Stimuli/BlurLevel5/BlurEditedMorph17.png,Stimuli/BlurLevel5/NumberedMorphs/BlurEditedMorph17.png,Stimuli/BlurLevel5/OriginalBlur/BlurEditedMorph17.png,Stimuli/BlurMorphTrio/EditedMorph17.png,010036right.gif,Stimuli/normal_thumbnails/17right.gif,0,0,0,0,0,28,28,16,,,97,1,29,195,-2.414814566,-0.647047613,17,234.6029961,235.1027523,234.6029961,235.1027523,100,1574381834,1574381839,4.816849947,140,17,0,0,1574381831,1574381834,,,CT,1,20,F,Undergrad,2019_Nov_21_1613,AdjustExp1,3.1.5,60.10029766,Experiment
93,Stimuli/Morph93.JPG,Stimuli/Morph93.png,Stimuli/BlurLevel5/BlurEditedMorph93,Stimuli/BlurLevel5/BlurEditedMorph93.png,Stimuli/BlurLevel5/NumberedMorphs/BlurEditedMorph93.png,Stimuli/BlurLevel5/OriginalBlur/BlurEditedMorph93.png,Stimuli/BlurMorphTrio/EditedMorph93.png,020280right.gif,Stimuli/normal_thumbnails/93right.gif,0,0,0,0,0,29,29,92,,,51,1,30,249,-0.895919874,-2.333951066,93,242.2753576,242.7692661,242.2753576,242.7692661,95.91836735,1574381841,1574381844,2.983876944,77,90,3,3,1574381839,1574381841,,,CT,1,20,F,Undergrad,2019_Nov_21_1613,AdjustExp1,3.1.5,60.10029766,Experiment
83,Stimuli/Morph83.JPG,Stimuli/Morph83.png,Stimuli/BlurLevel5/BlurEditedMorph83,Stimuli/BlurLevel5/BlurEditedMorph83.png,Stimuli/BlurLevel5/NumberedMorphs/BlurEditedMorph83.png,Stimuli/BlurLevel5/OriginalBlur/BlurEditedMorph83.png,Stimuli/BlurMorphTrio/EditedMorph83.png,020259right.gif,Stimuli/normal_thumbnails/83right.gif,0,0,0,0,0,30,30,82,,,13,1,31,140,-1.915111108,1.606969024,83,248.1520705,248.6528414,248.1520705,248.6528414,53.7414966,1574381847,1574381851,3.199564934,57,117,-34,-34,1574381845,1574381847,,,CT,1,20,F,Undergrad,2019_Nov_21_1613,AdjustExp1,3.1.5,60.10029766,Experiment
